feature,importance
gene_CSF1R,0.0
gene_CSRP3,0.0
gene_DDX55,0.0
gene_DDX54,0.0
gene_DDX53,0.0
gene_DDX50,0.0
gene_DDX5,0.0
gene_DDX41,0.0
gene_DDX3X,0.0
gene_DDX27,0.0
gene_DDX24,0.0
gene_DDX23,0.0
gene_DDX21,0.0
gene_DDX11L5,0.0
gene_CYP1B1,0.0
gene_DDRGK1,0.0
gene_DDR2,0.0
gene_DDIT3,0.0
gene_DDIAS,0.0
gene_DDHD2,0.0
gene_DDHD1,0.0
gene_DDC,0.0
gene_DDB2,0.0
gene_DDB1,0.0
gene_DDAH2,0.0
gene_DCXR,0.0
gene_DCX,0.0
gene_DCTN1,0.0
gene_DDX11,0.0
gene_DGKE,0.0
gene_DGKD,0.0
gene_DGKA,0.0
gene_DGAT2,0.0
gene_DGAT1,0.0
gene_DES,0.0
gene_DEPDC5,0.0
gene_DENND5A,0.0
gene_DENND4C,0.0
gene_DENND1C,0.0
gene_DENND1B,0.0
gene_DEGS2,0.0
gene_DDX56,0.0
gene_DEFB129,0.0
gene_DEFB115,0.0
gene_DEFB105A,0.0
gene_DEFB1,0.0
gene_DEFA6,0.0
gene_DEF8,0.0
gene_DEF6,0.0
gene_DECR2,0.0
gene_DECR1,0.0
gene_DEAF1,0.0
gene_DDX60,0.0
gene_DDX6,0.0
gene_DDX59,0.0
gene_DEGS1,0.0
gene_DAAM1,0.0
gene_D2HGDH,0.0
gene_CZIB,0.0
gene_CYTH4,0.0
gene_CYP8B1,0.0
gene_CYP7B1,0.0
gene_CYP7A1,0.0
gene_CYP51A1,0.0
gene_CYP4V2,0.0
gene_CYP4F3,0.0
gene_CYP4F22,0.0
gene_CYP4F2,0.0
gene_DCT,0.0
gene_CYP3A4,0.0
gene_CYP2U1,0.0
gene_CYP2R1,0.0
gene_CYP2D6,0.0
gene_CYP2C9,0.0
gene_CYP2C18,0.0
gene_CYP2A7,0.0
gene_CYP2A6,0.0
gene_CYP27B1,0.0
gene_CYP27A1,0.0
gene_CYP26C1,0.0
gene_CYP26B1,0.0
gene_CYP24A1,0.0
gene_CYP4F11,0.0
gene_DCST2,0.0
gene_DCPS,0.0
gene_DCLRE1C,0.0
gene_DCLRE1A,0.0
gene_DCLK2,0.0
gene_DCHS2,0.0
gene_DCHS1,0.0
gene_DCDC1,0.0
gene_DCC,0.0
gene_DCAF8L2,0.0
gene_DCAF8L1,0.0
gene_DCAF5,0.0
gene_DCAF4,0.0
gene_DAAM2,0.0
gene_DBT,0.0
gene_DBR1,0.0
gene_DBN1,0.0
gene_DBH,0.0
gene_DARS2,0.0
gene_DARS1,0.0
gene_DAPK1,0.0
gene_DAOA,0.0
gene_DAO,0.0
gene_DALRD3,0.0
gene_DAGLA,0.0
gene_DAG1,0.0
gene_DACT1,0.0
gene_DCAF17,0.0
gene_ANGEL1,0.0
gene_ANAPC5,0.0
gene_ANAPC15,0.0
gene_ANAPC1,0.0
gene_AMZ2,0.0
gene_AMY2B,0.0
gene_AMT,0.0
gene_AMPH,0.0
gene_AMPD3,0.0
gene_AMPD2,0.0
gene_AMPD1,0.0
gene_AMOTL1,0.0
gene_CCDC9B,0.0
gene_AMMECR1,0.0
gene_AMHR2,0.0
gene_AMFR,0.0
gene_AMER3,0.0
gene_AMER1,0.0
gene_AMDHD2,0.0
gene_AMDHD1,0.0
gene_AMBP,0.0
gene_AMACR,0.0
gene_ALX4,0.0
gene_ALX1,0.0
gene_ALS2,0.0
gene_ALPP,0.0
gene_AMN,0.0
gene_ANKRD31,0.0
gene_ANKRD30B,0.0
gene_ANKRD30A,0.0
gene_ANKRD27,0.0
gene_ANKRD26,0.0
gene_ANKRD24,0.0
gene_ANKRD20A1,0.0
gene_ANKRD2,0.0
gene_ANKRD18A,0.0
gene_ANKRD17,0.0
gene_ANKRD12,0.0
gene_ANKRD11,0.0
gene_ANGPT1,0.0
gene_ANKLE2,0.0
gene_ANKK1,0.0
gene_ANKIB1,0.0
gene_ANKH,0.0
gene_ANKFY1,0.0
gene_ANKDD1A,0.0
gene_ANKAR,0.0
gene_ANK3,0.0
gene_ANK2,0.0
gene_ANK1,0.0
gene_ANGPTL8,0.0
gene_ANGPTL4,0.0
gene_ANGPT2,0.0
gene_ANKRD1,0.0
gene_ALDH6A1,0.0
gene_ALDH5A1,0.0
gene_ALDH4A1,0.0
gene_ALDH3A2,0.0
gene_ALDH1L1,0.0
gene_ALDH1A3,0.0
gene_ALDH1A2,0.0
gene_ALDH18A1,0.0
gene_ALCAM,0.0
gene_ALB,0.0
gene_ALAS2,0.0
gene_ALAD,0.0
gene_ALPK3,0.0
gene_AKT2,0.0
gene_AKT1,0.0
gene_AKR1D1,0.0
gene_AKR1C4,0.0
gene_AKR1C2,0.0
gene_AKR1C1,0.0
gene_AKR1B15,0.0
gene_AKR1B10,0.0
gene_AKNA,0.0
gene_AKAP9,0.0
gene_AKAP8,0.0
gene_AKAP6,0.0
gene_AKAP14,0.0
gene_AKT3,0.0
gene_ALPK2,0.0
gene_ALPK1,0.0
gene_ALPI,0.0
gene_ALPG,0.0
gene_ALOXE3,0.0
gene_ALOX5,0.0
gene_ALOX15B,0.0
gene_ALOX15,0.0
gene_ALOX12B,0.0
gene_ALOX12,0.0
gene_ALMS1,0.0
gene_ALKBH6,0.0
gene_ALDH7A1,0.0
gene_ALG9,0.0
gene_ALG8,0.0
gene_ALG6,0.0
gene_ALG5,0.0
gene_ALG14,0.0
gene_ALG13,0.0
gene_ALG12,0.0
gene_ALG11,0.0
gene_ALG10,0.0
gene_ALDOC,0.0
gene_ALDOB,0.0
gene_ALDOA,0.0
gene_ALDH8A1,0.0
gene_ALK,0.0
gene_ARG1,0.0
gene_ARFIP1,0.0
gene_ARFGEF3,0.0
gene_ARFGEF2,0.0
gene_ARFGEF1,0.0
gene_ARF5,0.0
gene_ARF3,0.0
gene_ARF1,0.0
gene_ARCN1,0.0
gene_AQP8,0.0
gene_AQP6,0.0
gene_AQP4,0.0
gene_ANKRD33,0.0
gene_AQP2,0.0
gene_AQP12B,0.0
gene_AQP11,0.0
gene_AQP1,0.0
gene_APTX,0.0
gene_APPL2,0.0
gene_APPL1,0.0
gene_APP,0.0
gene_APOOL,0.0
gene_APOL3,0.0
gene_APOL1,0.0
gene_APOH,0.0
gene_APOE,0.0
gene_AQP3,0.0
gene_ARHGEF7,0.0
gene_ARHGEF4,0.0
gene_ARHGEF35-AS1,0.0
gene_ARHGEF35,0.0
gene_ARHGEF33,0.0
gene_ARHGEF28,0.0
gene_ARHGEF26,0.0
gene_ARHGEF2,0.0
gene_ARHGEF18,0.0
gene_ARHGEF17,0.0
gene_ARHGEF16,0.0
gene_ARHGEF15,0.0
gene_ARHGAP21,0.0
gene_ARHGEF10,0.0
gene_ARHGEF1,0.0
gene_ARHGDIA,0.0
gene_ARHGAP6,0.0
gene_ARHGAP44,0.0
gene_ARHGAP4,0.0
gene_ARHGAP35,0.0
gene_ARHGAP32,0.0
gene_ARHGAP31,0.0
gene_ARHGAP29,0.0
gene_ARHGAP27,0.0
gene_ARHGAP25,0.0
gene_ARHGAP24,0.0
gene_ARHGEF11,0.0
gene_AOX1,0.0
gene_ANXA4,0.0
gene_ANXA13,0.0
gene_ANXA11,0.0
gene_ANXA10,0.0
gene_ANTXR2,0.0
gene_ANTXR1,0.0
gene_ANTKMT,0.0
gene_ANPEP,0.0
gene_ANP32B,0.0
gene_ANOS1,0.0
gene_ANO9,0.0
gene_APOD,0.0
gene_ANO7,0.0
gene_ANO6,0.0
gene_ANO5,0.0
gene_ANO4,0.0
gene_ANO3,0.0
gene_ANO10,0.0
gene_ANLN,0.0
gene_ANKS6,0.0
gene_ANKS1B,0.0
gene_ANKS1A,0.0
gene_ANKRD9,0.0
gene_ANKRD55,0.0
gene_ANKRD36,0.0
gene_ANO8,0.0
gene_APOC3,0.0
gene_APOC2,0.0
gene_APOBEC3F,0.0
gene_APOB,0.0
gene_APOA4,0.0
gene_API5,0.0
gene_APCDD1,0.0
gene_APC2,0.0
gene_APBB1,0.0
gene_APBA3,0.0
gene_APBA2,0.0
gene_APAF1,0.0
gene_AP5Z1,0.0
gene_AP1B1,0.0
gene_AP5M1,0.0
gene_AP5B1,0.0
gene_AP4S1,0.0
gene_AP4E1,0.0
gene_AP4B1,0.0
gene_AP3D1,0.0
gene_AP3B2,0.0
gene_AP3B1,0.0
gene_AP2S1,0.0
gene_AP2M1,0.0
gene_AP1S2,0.0
gene_AP1S1,0.0
gene_AP1G1,0.0
gene_AP5S1,0.0
gene_ACSS2,0.0
gene_ACSM5,0.0
gene_ACSM3,0.0
gene_ACSL5,0.0
gene_ACSL4,0.0
gene_ACSL3,0.0
gene_ACSF3,0.0
gene_ACR,0.0
gene_ACP5,0.0
gene_ACP4,0.0
gene_ACOX3,0.0
gene_ACOX2,0.0
gene_AKAP13,0.0
gene_ACOT13,0.0
gene_ACOD1,0.0
gene_ACO2,0.0
gene_ACO1,0.0
gene_ACKR1,0.0
gene_ACER3,0.0
gene_ACE,0.0
gene_ACD,0.0
gene_ACBD6,0.0
gene_ACBD5,0.0
gene_ACAT1,0.0
gene_ACAN,0.0
gene_ACADSB,0.0
gene_ACOX1,0.0
gene_ADAM32,0.0
gene_ADAM22,0.0
gene_ADAM19,0.0
gene_ADAM17,0.0
gene_ADAM11,0.0
gene_ADAM10,0.0
gene_ADAD2,0.0
gene_ADA2,0.0
gene_ADA,0.0
gene_ACYP1,0.0
gene_ACVRL1,0.0
gene_ACVR2B,0.0
gene_ACTA2,0.0
gene_ACTRT1,0.0
gene_ACTN4,0.0
gene_ACTN3,0.0
gene_ACTN2,0.0
gene_ACTN1,0.0
gene_ACTL9,0.0
gene_ACTL7B,0.0
gene_ACTL7A,0.0
gene_ACTL6B,0.0
gene_ACTG2,0.0
gene_ACTG1,0.0
gene_ACTC1,0.0
gene_ACTB,0.0
gene_ACVR1,0.0
gene_ABCB8,0.0
gene_ABCB7,0.0
gene_ABCB6,0.0
gene_ABCB4,0.0
gene_ABCB11,0.0
gene_ABCB1,0.0
gene_ABCA9,0.0
gene_ABCA7,0.0
gene_ABCA6,0.0
gene_ABCA3,0.0
gene_ABCA2,0.0
gene_ABCA13,0.0
gene_ACADS,0.0
gene_ABCA1,0.0
gene_ABAT,0.0
gene_AATK,0.0
gene_AASS,0.0
gene_AARS2,0.0
gene_AARS1,0.0
gene_AAR2,0.0
gene_AANAT,0.0
gene_AAMP,0.0
gene_AAGAB,0.0
gene_AAAS,0.0
gene_A4GALT,0.0
gene_A2ML1,0.0
gene_ABCA12,0.0
gene_ACADM,0.0
gene_ACAD9,0.0
gene_ACAD8,0.0
gene_ACACB,0.0
gene_ACACA,0.0
gene_ACAA1,0.0
gene_ABRAXAS1,0.0
gene_ABRA,0.0
gene_ABL1,0.0
gene_ABITRAM,0.0
gene_ABI3BP,0.0
gene_ABI3,0.0
gene_ABHD5,0.0
gene_ABCC1,0.0
gene_ABCG8,0.0
gene_ABCG5,0.0
gene_ABCF1,0.0
gene_ABCE1,0.0
gene_ABCD3,0.0
gene_ABCC9,0.0
gene_ABCC8,0.0
gene_ABCC6,0.0
gene_ABCC4,0.0
gene_ABCC3,0.0
gene_ABCC2,0.0
gene_ABCC11,0.0
gene_ABCC10,0.0
gene_ABHD12,0.0
gene_AGPAT3,0.0
gene_AGPAT2,0.0
gene_AGO3,0.0
gene_AGO2,0.0
gene_AGO1,0.0
gene_AGL,0.0
gene_AGK,0.0
gene_AGBL5,0.0
gene_AGBL1,0.0
gene_AGAP2,0.0
gene_AGAP1,0.0
gene_AGA,0.0
gene_ADAM33,0.0
gene_AFG2B,0.0
gene_AFG2A,0.0
gene_AFF4,0.0
gene_AFF3,0.0
gene_AFF2,0.0
gene_AEN,0.0
gene_AEBP1,0.0
gene_ADSS1,0.0
gene_ADSL,0.0
gene_ADRB3,0.0
gene_ADRB1,0.0
gene_ADRA2A,0.0
gene_ADORA2B,0.0
gene_AFG3L2,0.0
gene_AKAP1,0.0
gene_AK7,0.0
gene_AK4,0.0
gene_AK2,0.0
gene_AK1,0.0
gene_AIRE,0.0
gene_AIPL1,0.0
gene_AIP,0.0
gene_AIMP2,0.0
gene_AIMP1,0.0
gene_AIFM3,0.0
gene_AIFM1,0.0
gene_AGPS,0.0
gene_AHSG,0.0
gene_AHR,0.0
gene_AHNAK2,0.0
gene_AHNAK,0.0
gene_AHI1,0.0
gene_AHDC1,0.0
gene_AHCY,0.0
gene_AGXT,0.0
gene_AGTR1,0.0
gene_AGTPBP1,0.0
gene_AGT,0.0
gene_AGRN,0.0
gene_AGR2,0.0
gene_AICDA,0.0
gene_ADCK5,0.0
gene_ADCK2,0.0
gene_ADAT2,0.0
gene_ADAR,0.0
gene_ADAMTSL4,0.0
gene_ADAMTSL3,0.0
gene_ADAMTSL2,0.0
gene_ADAMTSL1,0.0
gene_ADAMTS9,0.0
gene_ADAMTS8,0.0
gene_ADAMTS7,0.0
gene_ADAMTS4,0.0
gene_ADNP2,0.0
gene_ADAMTS20,0.0
gene_ADAMTS2,0.0
gene_ADAMTS19,0.0
gene_ADAMTS18,0.0
gene_ADAMTS17,0.0
gene_ADAMTS15,0.0
gene_ADAMTS14,0.0
gene_ADAMTS13,0.0
gene_ADAMTS12,0.0
gene_ADAMTS10,0.0
gene_ADAMTS1,0.0
gene_ADAM9,0.0
gene_ADAM8,0.0
gene_ADAMTS3,0.0
gene_ADNP,0.0
gene_ADM,0.0
gene_ADK,0.0
gene_ADIPOR1,0.0
gene_ADIPOQ,0.0
gene_ADH5,0.0
gene_ADH1C,0.0
gene_ADGRV1,0.0
gene_ADGRL2,0.0
gene_ADGRL1,0.0
gene_ADGRG6,0.0
gene_ADGRG4,0.0
gene_ADGRG3,0.0
gene_ADCY1,0.0
gene_ADGRE2,0.0
gene_ADGRE1,0.0
gene_ADGRB2,0.0
gene_ADGRA3,0.0
gene_ADD3,0.0
gene_ADD1,0.0
gene_ADCY9,0.0
gene_ADCY8,0.0
gene_ADCY7,0.0
gene_ADCY6,0.0
gene_ADCY5,0.0
gene_ADCY3,0.0
gene_ADCY10,0.0
gene_ADGRG1,0.0
gene_C4orf50,0.0
gene_C4BPA,0.0
gene_C4B-AS1,0.0
gene_C3orf80,0.0
gene_C3orf20,0.0
gene_C3,0.0
gene_C2orf81,0.0
gene_C2orf69,0.0
gene_C2CD6,0.0
gene_C2CD3,0.0
gene_C2CD2,0.0
gene_C22orf15,0.0
gene_ARHGEF9,0.0
gene_C2,0.0
gene_C1orf74,0.0
gene_C1orf167,0.0
gene_C1S,0.0
gene_C1RL,0.0
gene_C1R,0.0
gene_C1QC,0.0
gene_C1QBP,0.0
gene_C1QB,0.0
gene_C1QA,0.0
gene_C1GALT1C1,0.0
gene_C19orf44,0.0
gene_C19orf33,0.0
gene_C21orf58,0.0
gene_CACNA1I,0.0
gene_CACNA1G,0.0
gene_CACNA1F,0.0
gene_CACNA1D,0.0
gene_CACNA1B,0.0
gene_CACNA1A,0.0
gene_CACFD1,0.0
gene_CABS1,0.0
gene_CABP5,0.0
gene_CABP2,0.0
gene_CABIN1,0.0
gene_CA9,0.0
gene_C4orf54,0.0
gene_CA5A,0.0
gene_CA4,0.0
gene_CA2,0.0
gene_C9,0.0
gene_C8B,0.0
gene_C8A,0.0
gene_C7,0.0
gene_C6orf89,0.0
gene_C6orf15,0.0
gene_C6orf136,0.0
gene_C6,0.0
gene_C5AR2,0.0
gene_C5,0.0
gene_CA8,0.0
gene_BRD10,0.0
gene_BRAT1,0.0
gene_BRAF,0.0
gene_BPTF,0.0
gene_BPNT2,0.0
gene_BPNT1,0.0
gene_BPIFB3,0.0
gene_BPIFB2,0.0
gene_BPIFA2,0.0
gene_BPGM,0.0
gene_BOLA3,0.0
gene_BOD1L1,0.0
gene_C19orf12,0.0
gene_BNIPL,0.0
gene_BNC2,0.0
gene_BMS1,0.0
gene_BMPR2,0.0
gene_BMPR1B,0.0
gene_BMPR1AP1,0.0
gene_BMPR1A,0.0
gene_BMPER,0.0
gene_BMP7,0.0
gene_BMP5,0.0
gene_BMP4,0.0
gene_BMP2,0.0
gene_BMP15,0.0
gene_BOC,0.0
gene_C14orf119,0.0
gene_C12orf57,0.0
gene_BYSL,0.0
gene_BUD23,0.0
gene_BUB3,0.0
gene_BUB1B,0.0
gene_BUB1,0.0
gene_BTNL9,0.0
gene_BTN2A1,0.0
gene_BTK,0.0
gene_BTD,0.0
gene_BTBD2,0.0
gene_BTBD17,0.0
gene_BRD2,0.0
gene_BSN,0.0
gene_BSCL2,0.0
gene_BRWD3,0.0
gene_BRWD1,0.0
gene_BRSK2,0.0
gene_BRPF1,0.0
gene_BRIX1,0.0
gene_BRIP1,0.0
gene_BRF1,0.0
gene_BRDT,0.0
gene_BRD8,0.0
gene_BRD4,0.0
gene_BRD3,0.0
gene_BSND,0.0
gene_CCDC136,0.0
gene_CCDC13,0.0
gene_CCDC117,0.0
gene_CCDC112,0.0
gene_CCDC102B,0.0
gene_CCBE1,0.0
gene_CC2D2A,0.0
gene_CC2D1A,0.0
gene_CBX3,0.0
gene_CBX2,0.0
gene_CBLIF,0.0
gene_CBLB,0.0
gene_CACNA1S,0.0
gene_CBFA2T3,0.0
gene_CAVIN2,0.0
gene_CAVIN1,0.0
gene_CAV3,0.0
gene_CAV1,0.0
gene_CATSPERZ,0.0
gene_CATSPERD,0.0
gene_CATSPERB,0.0
gene_CATSPER4,0.0
gene_CATSPER1,0.0
gene_CAT,0.0
gene_CASZ1,0.0
gene_CAST,0.0
gene_CBL,0.0
gene_CCDC92,0.0
gene_CCDC9,0.0
gene_CCDC88C,0.0
gene_CCDC88A,0.0
gene_CCDC85C,0.0
gene_CCDC82,0.0
gene_CCDC80,0.0
gene_CCDC8,0.0
gene_CCDC57,0.0
gene_CCDC50,0.0
gene_CCDC47,0.0
gene_CCDC40,0.0
gene_CCDC141,0.0
gene_CCDC34,0.0
gene_CCDC33,0.0
gene_CCDC27,0.0
gene_CCDC200,0.0
gene_CCDC185,0.0
gene_CCDC18,0.0
gene_CCDC178,0.0
gene_CCDC175,0.0
gene_CCDC174,0.0
gene_CCDC168,0.0
gene_CCDC158,0.0
gene_CCDC15,0.0
gene_CCDC146,0.0
gene_CCDC39,0.0
gene_CANT1,0.0
gene_CAND2,0.0
gene_CAMTA1,0.0
gene_CAMKMT,0.0
gene_CAMK2G,0.0
gene_CAMK2D,0.0
gene_CAMK2B,0.0
gene_CAMK2A,0.0
gene_CAMK1G,0.0
gene_CAMK1D,0.0
gene_CALR3,0.0
gene_CALM3,0.0
gene_CASR,0.0
gene_CALM1,0.0
gene_CADPS2,0.0
gene_CADPS,0.0
gene_CADM2,0.0
gene_CADM1,0.0
gene_CAD,0.0
gene_CACNB4,0.0
gene_CACNB2,0.0
gene_CACNB1,0.0
gene_CACNA2D4,0.0
gene_CACNA2D3-AS1,0.0
gene_CACNA2D2,0.0
gene_CACNA2D1,0.0
gene_CALM2,0.0
gene_CASQ2,0.0
gene_CASQ1,0.0
gene_CASP9,0.0
gene_CASP8,0.0
gene_CASP4,0.0
gene_CASP2,0.0
gene_CASP14,0.0
gene_CASP10,0.0
gene_CASKIN2,0.0
gene_CASK,0.0
gene_CARS2,0.0
gene_CARS1,0.0
gene_CARMIL2,0.0
gene_CAP1,0.0
gene_CARD9,0.0
gene_CARD8,0.0
gene_CARD14,0.0
gene_CARD11,0.0
gene_CARD10,0.0
gene_CAPRIN1,0.0
gene_CAPNS1,0.0
gene_CAPN5,0.0
gene_CAPN3,0.0
gene_CAPN15,0.0
gene_CAPN13,0.0
gene_CAPN10,0.0
gene_CAPN1,0.0
gene_CARHSP1,0.0
gene_ATP1B1,0.0
gene_ATP1A3,0.0
gene_ATP1A2,0.0
gene_ATP1A1,0.0
gene_ATP13A4,0.0
gene_ATP13A3,0.0
gene_ATP13A2,0.0
gene_ATP12A,0.0
gene_ATP11A,0.0
gene_ATP10B,0.0
gene_ATP10A,0.0
gene_ATOH7,0.0
gene_BMP1,0.0
gene_ATL3,0.0
gene_ATL1,0.0
gene_ATIC,0.0
gene_ATG7,0.0
gene_ATG4B,0.0
gene_ATG2B,0.0
gene_ATG2A,0.0
gene_ATF6,0.0
gene_ATE1,0.0
gene_ATCAY,0.0
gene_ATAD5,0.0
gene_ATAD3C,0.0
gene_ATAD3A,0.0
gene_ATN1,0.0
gene_ATP7B,0.0
gene_ATP6V1F,0.0
gene_ATP6V1E1,0.0
gene_ATP6V1B2,0.0
gene_ATP6V1A,0.0
gene_ATP6V0D1,0.0
gene_ATP6V0A4,0.0
gene_ATP6V0A2,0.0
gene_ATP6V0A1,0.0
gene_ATP6AP2,0.0
gene_ATP6AP1-DT,0.0
gene_ATP6AP1,0.0
gene_ATP2A1,0.0
gene_ATP5MC3,0.0
gene_ATP5F1D,0.0
gene_ATP5F1B,0.0
gene_ATP5F1A,0.0
gene_ATP4A,0.0
gene_ATP2C2,0.0
gene_ATP2C1,0.0
gene_ATP2B4,0.0
gene_ATP2B3,0.0
gene_ATP2B2,0.0
gene_ATP2B1,0.0
gene_ATP2A3,0.0
gene_ATP2A2,0.0
gene_ATP5MFP4,0.0
gene_ARSD,0.0
gene_ARSB,0.0
gene_ARSA,0.0
gene_ARRB2,0.0
gene_ARR3,0.0
gene_ARPC5L,0.0
gene_ARPC1B,0.0
gene_ARNT2,0.0
gene_ARNT,0.0
gene_ARMH4,0.0
gene_ARMCX6,0.0
gene_ARMC9,0.0
gene_ATAD2,0.0
gene_ARMC2,0.0
gene_ARL9,0.0
gene_ARL6IP5,0.0
gene_ARL6IP1,0.0
gene_ARL6,0.0
gene_ARL3,0.0
gene_ARL2BP,0.0
gene_ARL14EP,0.0
gene_ARL13B,0.0
gene_ARIH1,0.0
gene_ARID4A,0.0
gene_ARID3A,0.0
gene_ARID2,0.0
gene_ARMC5,0.0
gene_ATAD1,0.0
gene_ASXL3,0.0
gene_ASXL2,0.0
gene_ASTN2,0.0
gene_ASTN1,0.0
gene_ASTL,0.0
gene_ASS1,0.0
gene_ASRGL1,0.0
gene_ASPN,0.0
gene_ASPM,0.0
gene_ASPH,0.0
gene_ASNS,0.0
gene_ASL,0.0
gene_ARSG,0.0
gene_ASH1L,0.0
gene_ASCC3,0.0
gene_ASCC1,0.0
gene_ASB15,0.0
gene_ASB10,0.0
gene_ASAP2,0.0
gene_ASAH1,0.0
gene_ARX,0.0
gene_ARVCF,0.0
gene_ARSL,0.0
gene_ARSK,0.0
gene_ARSI,0.0
gene_ARSH,0.0
gene_ASIP,0.0
gene_BECN2,0.0
gene_BDP1,0.0
gene_BDNF,0.0
gene_BDKRB1,0.0
gene_BDH1,0.0
gene_BCS1L,0.0
gene_BCR,0.0
gene_BCORL1,0.0
gene_BCOR,0.0
gene_BCO1,0.0
gene_BCL11B,0.0
gene_BCL11A,0.0
gene_ATP8A2,0.0
gene_BCKDK,0.0
gene_BCKDHB,0.0
gene_BCKDHA,0.0
gene_BCHE,0.0
gene_BCCIP,0.0
gene_BCAT2,0.0
gene_BCAS3,0.0
gene_BCAR1,0.0
gene_BCAP31,0.0
gene_BCAN,0.0
gene_BCAM,0.0
gene_BBS9,0.0
gene_BBS7,0.0
gene_BCL10,0.0
gene_BLZF1,0.0
gene_BLTP2,0.0
gene_BLTP1,0.0
gene_BLOC1S6,0.0
gene_BLOC1S5,0.0
gene_BLNK,0.0
gene_BLM,0.0
gene_BLK,0.0
gene_BIVM,0.0
gene_BIRC6,0.0
gene_BIRC3,0.0
gene_BIN3,0.0
gene_BEST1,0.0
gene_BICRA,0.0
gene_BICD2,0.0
gene_BICC1,0.0
gene_BHLHE41,0.0
gene_BHLHE40,0.0
gene_BHLHA9,0.0
gene_BGN,0.0
gene_BFSP2,0.0
gene_BFSP1,0.0
gene_BFAR,0.0
gene_BEX2,0.0
gene_BET1L,0.0
gene_BEST2,0.0
gene_BIN1,0.0
gene_B3GNT2,0.0
gene_B3GLCT,0.0
gene_B3GAT3,0.0
gene_B3GALNT2,0.0
gene_B2M,0.0
gene_AXL,0.0
gene_AXIN2,0.0
gene_AWAT2,0.0
gene_AVPR2,0.0
gene_AVP,0.0
gene_AVIL,0.0
gene_AVEN,0.0
gene_BBS5,0.0
gene_AURKC,0.0
gene_AURKAIP1,0.0
gene_AURKA,0.0
gene_AUH,0.0
gene_ATXN7,0.0
gene_ATXN10,0.0
gene_ATRN,0.0
gene_ATRIP,0.0
gene_ATR,0.0
gene_ATP9A,0.0
gene_ATP8B2,0.0
gene_ATP8B1-AS1,0.0
gene_ATP8B1,0.0
gene_AUTS2,0.0
gene_BBS4,0.0
gene_BBS2,0.0
gene_BBS12,0.0
gene_BBS10,0.0
gene_BBS1,0.0
gene_BAZ2B,0.0
gene_BAZ1B,0.0
gene_BASP1,0.0
gene_BARD1,0.0
gene_BAP1,0.0
gene_BANK1,0.0
gene_BAIAP2,0.0
gene_BAG6,0.0
gene_B3GNTL1,0.0
gene_BAG3,0.0
gene_BACH2,0.0
gene_BACE2,0.0
gene_BAAT,0.0
gene_B9D2,0.0
gene_B9D1,0.0
gene_B4GAT1,0.0
gene_B4GALT7,0.0
gene_B4GALT3,0.0
gene_B4GALT1,0.0
gene_B4GALNT4,0.0
gene_B4GALNT3,0.0
gene_B4GALNT1,0.0
gene_BAG5,0.0
gene_ITGB4,0.0
gene_ITGB3,0.0
gene_ITGB2,0.0
gene_ITGAX,0.0
gene_ITGAV,0.0
gene_ITGAM,0.0
gene_ITGAL,0.0
gene_ITGAE,0.0
gene_ITGA9,0.0
gene_ITGA8,0.0
gene_ITGA7,0.0
gene_ITGA6,0.0
gene_EDNRB,0.0
gene_ITGA3,0.0
gene_ITGA2,0.0
gene_ITGA11,0.0
gene_ITGA10,0.0
gene_ITGA1,0.0
gene_ITFG1,0.0
gene_ITCH,0.0
gene_ISM1,0.0
gene_ISLR,0.0
gene_ISL1,0.0
gene_ISG20,0.0
gene_ISG15,0.0
gene_ISCU,0.0
gene_ITGA5,0.0
gene_JAM3,0.0
gene_JAKMIP1,0.0
gene_JAK3,0.0
gene_JAK2,0.0
gene_JAK1,0.0
gene_JAGN1,0.0
gene_JAG2,0.0
gene_JAG1,0.0
gene_JADE2,0.0
gene_IZUMO1R,0.0
gene_IZUMO1,0.0
gene_IYD,0.0
gene_ITGB6,0.0
gene_ITSN2,0.0
gene_ITSN1,0.0
gene_ITPR3,0.0
gene_ITPR2,0.0
gene_ITPR1,0.0
gene_ITPKB,0.0
gene_ITPA,0.0
gene_ITM2B,0.0
gene_ITM2A,0.0
gene_ITK,0.0
gene_ITIH6,0.0
gene_ITIH4,0.0
gene_ITGB7,0.0
gene_IVD,0.0
gene_IP6K3,0.0
gene_INVS,0.0
gene_INTU,0.0
gene_INTS2,0.0
gene_INTS12,0.0
gene_INTS11,0.0
gene_INTS1,0.0
gene_INSR,0.0
gene_INSL6,0.0
gene_INS,0.0
gene_INPPL1,0.0
gene_INPP5K,0.0
gene_ISCA1,0.0
gene_INPP5E,0.0
gene_INPP5B,0.0
gene_INPP4A,0.0
gene_INO80B,0.0
gene_INHA,0.0
gene_ING1,0.0
gene_INF2,0.0
gene_INCENP,0.0
gene_IMPG2,0.0
gene_IMPG1,0.0
gene_IMPDH2,0.0
gene_IMPDH1,0.0
gene_IMPA1,0.0
gene_INPP5J,0.0
gene_IRX4,0.0
gene_IRX1,0.0
gene_IRS4,0.0
gene_IRS2,0.0
gene_IRS1,0.0
gene_IRF9,0.0
gene_IRF8,0.0
gene_IRF7,0.0
gene_IRF6,0.0
gene_IRF4,0.0
gene_IRF2BPL,0.0
gene_IRF2BP2,0.0
gene_IPO11,0.0
gene_IRAK4,0.0
gene_IRAK3,0.0
gene_IRAK1,0.0
